execution_date,510300.SS,510500.SS,513500.SS,513100.SS,159920.SZ,513520.SS,513030.SS,518880.SS,159980.SZ,511010.SS,511260.SS,511880.SS
2021-06-01,0.08948637201957058,0.13184517287151923,0.13990257162878256,0.09519718018639624,0.11653845897057,0.11681055101649089,0.11291522713035522,0.0,0.08619335506520416,0.11111111111111116,0.0,0.0
2021-07-01,0.09986184888683561,0.14908185762497378,0.13124862107144697,0.09215493130623255,0.12063306108731522,0.10258222728327258,0.11893913136794326,0.0,0.07438721026086886,0.11111111111111116,0.0,0.0
2021-08-02,0.0,0.11487572107647613,0.1346297046500151,0.09975835056023975,0.0,0.0,0.12834562897141877,0.0,0.07794615029740586,0.4444444444444444,0.0,0.0
2021-09-01,0.0,0.09512021930846837,0.14571378528552079,0.10438976627484198,0.0,0.0,0.1251938666199964,0.0,0.08513791806672814,0.4444444444444444,0.0,0.0
2021-10-08,0.0,0.08657484509956744,0.14792698422858672,0.11136428488291862,0.0,0.0,0.0,0.0,0.09857833023337165,0.5555555555555556,0.0,0.0
2021-11-01,0.0,0.09831860320836719,0.15376127437482956,0.11952516899173425,0.0,0.0,0.0,0.0,0.07283939786951339,0.5555555555555556,0.0,0.0
2021-12-01,0.0,0.10786043670646947,0.15230376226944461,0.1179862422286799,0.0,0.0,0.0,0.0,0.06629400323985044,0.5555555555555556,0.0,0.0
2022-01-04,0.0,0.14893785305663493,0.13124097467365517,0.09464978523311716,0.0,0.0,0.0,0.0,0.06961583148103719,0.5555555555555556,0.0,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13072203156065976,0.09150019066156247,0.7777777777777778,0.0,0.0
2022-04-01,0.0,0.0,0.10003414924257772,0.0,0.0,0.0,0.0,0.14889574503646685,0.08440343905428872,0.6666666666666667,0.0,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14112701180186624,0.08109521042035596,0.7777777777777778,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14844627820784373,0.07377594401437845,0.7777777777777778,0.0,0.0
